Close time,Open,High,Low,Close,Volume
2023-02-28 14:14:59.999,23403.17,23432.44,23380.19,23393.61,2331.48815
2023-02-28 14:29:59.999,23393.61,23429.0,23384.3,23395.35,2248.64899
2023-02-28 14:44:59.999,23394.44,23562.26,23315.42,23501.75,9434.69829
2023-02-28 14:59:59.999,23502.58,23579.12,23405.43,23425.94,8707.35394
2023-02-28 15:14:59.999,23425.19,23532.97,23403.45,23439.35,7057.56942
2023-02-28 15:29:59.999,23438.58,23546.25,23405.35,23470.5,5877.82667
2023-02-28 15:44:59.999,23470.5,23546.32,23454.32,23522.73,5241.50915
2023-02-28 15:59:59.999,23523.61,23534.24,23473.0,23518.3,4055.27769
2023-02-28 16:14:59.999,23519.08,23600.0,23497.74,23506.0,5382.7445
2023-02-28 16:29:59.999,23506.0,23534.54,23460.0,23488.32,3961.12353
2023-02-28 16:44:59.999,23487.53,23500.0,23448.46,23451.13,2820.54842
2023-02-28 16:59:59.999,23450.38,23477.95,23426.47,23456.05,3017.18768
2023-02-28 17:14:59.999,23456.05,23511.82,23447.5,23501.69,2655.47996
2023-02-28 17:29:59.999,23500.87,23542.0,23481.84,23504.28,2696.47985
2023-02-28 17:44:59.999,23504.28,23509.04,23475.0,23503.75,2290.41419
2023-02-28 17:59:59.999,23503.3,23558.34,23495.99,23526.54,2420.64186
2023-02-28 18:14:59.999,23525.9,23550.0,23511.05,23511.05,2169.33573
2023-02-28 18:29:59.999,23511.98,23515.14,23436.88,23483.13,3627.64932
2023-02-28 18:44:59.999,23483.13,23498.24,23441.91,23485.0,2684.49723
2023-02-28 18:59:59.999,23484.2,23499.48,23456.83,23481.63,2153.49909
2023-02-28 19:14:59.999,23481.63,23492.84,23432.18,23461.17,2244.65759
2023-02-28 19:29:59.999,23461.17,23465.0,23217.89,23230.29,7764.44633
2023-02-28 19:44:59.999,23230.29,23322.52,23205.06,23277.27,5111.68954
2023-02-28 19:59:59.999,23277.27,23314.41,23250.5,23264.36,3116.45349
2023-02-28 20:14:59.999,23263.38,23312.43,23166.35,23304.0,6036.426
2023-02-28 20:29:59.999,23304.62,23304.83,23243.04,23258.49,2420.99126
2023-02-28 20:44:59.999,23258.49,23310.0,23228.0,23303.66,3133.50198
2023-02-28 20:59:59.999,23304.93,23343.55,23270.57,23272.05,3642.15639
2023-02-28 21:14:59.999,23270.59,23277.98,23110.0,23167.24,6587.52123
2023-02-28 21:29:59.999,23166.46,23209.49,23150.0,23194.45,2909.90237
2023-02-28 21:44:59.999,23195.37,23197.46,23020.97,23090.74,6428.2801
2023-02-28 21:59:59.999,23089.79,23154.03,23039.75,23139.89,3827.23571
2023-02-28 22:14:59.999,23138.89,23228.05,23094.69,23221.81,3432.82733
2023-02-28 22:29:59.999,23221.81,23240.82,23177.22,23194.03,2684.72398
2023-02-28 22:44:59.999,23193.32,23225.48,23172.21,23223.3,1508.15508
2023-02-28 22:59:59.999,23223.3,23229.7,23122.07,23161.38,2219.8352
2023-02-28 23:14:59.999,23160.47,23168.83,23123.18,23153.41,2614.03135
2023-02-28 23:29:59.999,23153.74,23199.96,23122.43,23127.21,1902.82984
2023-02-28 23:44:59.999,23127.21,23175.65,23098.35,23136.94,2293.734
2023-02-28 23:59:59.999,23135.83,23160.79,23112.33,23141.57,1886.47477
2023-03-01 00:14:59.999,23141.57,23183.13,23116.07,23159.91,2676.35187
2023-03-01 00:29:59.999,23160.83,23219.99,23158.02,23170.13,2327.36073
2023-03-01 00:44:59.999,23170.13,23217.13,23140.5,23145.49,2304.89283
2023-03-01 00:59:59.999,23146.08,23149.35,23020.03,23101.0,5428.34375
2023-03-01 01:14:59.999,23101.0,23166.03,23075.14,23163.84,3068.10426
2023-03-01 01:29:59.999,23164.4,23169.1,23123.01,23152.02,1849.03375
2023-03-01 01:44:59.999,23152.02,23278.0,23150.12,23238.27,3943.89047
2023-03-01 01:59:59.999,23237.52,23296.94,23224.5,23245.96,2713.14872
2023-03-01 02:14:59.999,23245.96,23265.39,23235.64,23260.21,1621.54252
2023-03-01 02:29:59.999,23261.12,23288.78,23240.3,23244.87,1705.03259
2023-03-01 02:44:59.999,23244.87,23321.76,23234.2,23295.99,2466.4651
2023-03-01 02:59:59.999,23294.43,23336.46,23288.5,23331.21,2112.78118
2023-03-01 03:14:59.999,23332.57,23444.0,23305.97,23436.97,4390.19946
2023-03-01 03:29:59.999,23435.93,23498.0,23386.84,23421.87,5938.95102
2023-03-01 03:44:59.999,23423.14,23489.0,23420.86,23472.27,2377.8988
2023-03-01 03:59:59.999,23473.64,23488.0,23403.67,23441.14,2239.64503
2023-03-01 04:14:59.999,23440.37,23456.5,23425.44,23431.39,1600.56798
2023-03-01 04:29:59.999,23430.69,23485.43,23428.88,23468.05,1838.74568
2023-03-01 04:44:59.999,23468.05,23529.97,23466.57,23491.64,2720.5268
2023-03-01 04:59:59.999,23492.12,23847.0,23490.56,23794.48,9285.42355
2023-03-01 05:14:59.999,23794.48,23821.56,23727.79,23733.55,3244.7654
2023-03-01 05:29:59.999,23734.91,23762.5,23646.16,23682.34,4041.17165
2023-03-01 05:44:59.999,23682.34,23725.72,23631.97,23682.98,3377.83124
2023-03-01 05:59:59.999,23682.99,23705.6,23652.42,23694.17,1809.24117
2023-03-01 06:14:59.999,23695.14,23746.55,23666.0,23706.07,2372.3607
2023-03-01 06:29:59.999,23706.06,23734.0,23690.0,23729.89,2150.37314
2023-03-01 06:44:59.999,23729.89,23790.0,23704.26,23776.79,3020.34909
2023-03-01 06:59:59.999,23775.98,23803.39,23702.27,23752.75,3822.88576
2023-03-01 07:14:59.999,23752.75,23762.22,23681.0,23742.81,4269.44927
2023-03-01 07:29:59.999,23742.81,23755.64,23706.23,23720.45,2489.1184
2023-03-01 07:44:59.999,23720.45,23734.53,23692.99,23721.23,1714.06049
2023-03-01 07:59:59.999,23721.95,23734.25,23700.42,23716.06,1680.26265
2023-03-01 08:14:59.999,23716.06,23795.0,23681.81,23767.96,3575.78875
2023-03-01 08:29:59.999,23767.11,23785.49,23730.0,23735.13,2721.62464
2023-03-01 08:44:59.999,23735.13,23772.6,23721.81,23757.97,2095.33384
2023-03-01 08:59:59.999,23757.97,24000.0,23745.19,23867.78,6656.35615
2023-03-01 09:14:59.999,23869.01,23907.68,23801.64,23854.07,4414.33048
2023-03-01 09:29:59.999,23854.07,23854.84,23754.5,23788.14,3373.46074
2023-03-01 09:44:59.999,23786.79,23816.69,23746.0,23757.05,2756.03198
2023-03-01 09:59:59.999,23757.77,23780.98,23725.07,23756.14,2641.92611
2023-03-01 10:14:59.999,23755.74,23766.73,23710.01,23730.74,2419.74311
2023-03-01 10:29:59.999,23731.4,23739.46,23673.44,23725.32,2800.66269
2023-03-01 10:44:59.999,23724.46,23768.86,23715.12,23757.43,2149.5517
2023-03-01 10:59:59.999,23757.42,23787.46,23733.91,23777.62,1889.82401
2023-03-01 11:14:59.999,23777.62,23788.4,23762.53,23778.99,1782.63742
2023-03-01 11:29:59.999,23778.99,23785.0,23738.51,23749.04,2076.27479
2023-03-01 11:44:59.999,23750.5,23767.64,23721.52,23744.48,1880.20826
2023-03-01 11:59:59.999,23744.46,23744.88,23700.0,23739.17,2359.99899
2023-03-01 12:14:59.999,23739.87,23756.75,23717.9,23726.06,1774.8016
2023-03-01 12:29:59.999,23726.94,23797.09,23720.53,23787.79,1944.44704
2023-03-01 12:44:59.999,23786.81,23820.51,23723.2,23725.26,3656.99993
2023-03-01 12:59:59.999,23724.51,23739.98,23701.09,23722.6,2506.37765
2023-03-01 13:14:59.999,23722.6,23735.17,23661.37,23685.87,3004.64661
2023-03-01 13:29:59.999,23685.87,23709.67,23636.5,23646.54,2819.16132
2023-03-01 13:44:59.999,23647.11,23710.43,23616.45,23668.02,4449.42511
2023-03-01 13:59:59.999,23668.02,23703.48,23653.16,23689.45,2340.19973
2023-03-01 14:14:59.999,23689.97,23711.0,23651.09,23688.07,2581.48441
2023-03-01 14:29:59.999,23688.07,23703.14,23663.0,23685.29,2871.22628
2023-03-01 14:44:59.999,23685.28,23760.12,23570.0,23716.2,8076.11418
2023-03-01 14:59:59.999,23716.2,23888.0,23661.76,23679.86,9571.45693
2023-03-01 15:14:59.999,23679.86,23744.93,23550.8,23654.26,10564.15134
2023-03-01 15:29:59.999,23653.39,23722.74,23606.7,23678.84,5939.08752
2023-03-01 15:44:59.999,23678.83,23770.0,23643.13,23738.12,5253.82406
2023-03-01 15:59:59.999,23737.02,23760.41,23688.67,23711.09,4174.43904
2023-03-01 16:14:59.999,23711.09,23715.14,23555.06,23605.26,6072.47024
2023-03-01 16:29:59.999,23605.26,23655.03,23555.94,23622.12,5429.12666
2023-03-01 16:44:59.999,23623.14,23723.99,23617.15,23685.08,4556.48618
2023-03-01 16:59:59.999,23683.39,23746.24,23683.39,23691.9,3998.80314
2023-03-01 17:14:59.999,23692.54,23744.31,23669.3,23720.12,3566.61719
2023-03-01 17:29:59.999,23721.36,23743.25,23679.33,23681.39,2996.72804
2023-03-01 17:44:59.999,23681.39,23732.63,23681.04,23724.8,2338.87859
2023-03-01 17:59:59.999,23724.8,23744.68,23691.37,23704.68,2947.10373
2023-03-01 18:14:59.999,23704.68,23724.32,23698.06,23709.01,2084.31034
2023-03-01 18:29:59.999,23709.01,23724.82,23656.15,23677.93,2425.10416
2023-03-01 18:44:59.999,23677.28,23712.89,23646.73,23676.65,2512.55727
2023-03-01 18:59:59.999,23677.18,23699.92,23657.01,23690.88,1997.96024
2023-03-01 19:14:59.999,23690.88,23695.57,23623.48,23661.93,2584.41901
2023-03-01 19:29:59.999,23661.93,23683.9,23645.11,23647.59,2309.95716
2023-03-01 19:44:59.999,23647.59,23653.96,23600.0,23637.01,2775.87914
2023-03-01 19:59:59.999,23637.89,23638.17,23328.16,23355.14,10944.09646
2023-03-01 20:14:59.999,23354.03,23454.46,23300.0,23432.68,6153.26515
2023-03-01 20:29:59.999,23431.39,23471.62,23402.63,23415.0,3379.45861
2023-03-01 20:44:59.999,23415.0,23443.13,23385.0,23435.32,3118.88785
2023-03-01 20:59:59.999,23436.39,23447.73,23401.9,23421.23,2487.51055
2023-03-01 21:14:59.999,23421.23,23423.58,23368.41,23408.16,2315.8974
2023-03-01 21:29:59.999,23407.44,23497.33,23402.82,23491.41,2336.6146
2023-03-01 21:44:59.999,23492.1,23593.32,23469.91,23535.17,4287.07346
2023-03-01 21:59:59.999,23535.4,23573.86,23525.0,23553.73,1987.55397
2023-03-01 22:14:59.999,23553.94,23579.52,23534.47,23535.31,1562.19933
2023-03-01 22:29:59.999,23536.32,23539.48,23440.39,23474.42,2652.01238
2023-03-01 22:44:59.999,23474.11,23525.55,23462.0,23518.19,1561.13095
2023-03-01 22:59:59.999,23518.19,23554.52,23502.83,23531.94,1438.98404
2023-03-01 23:14:59.999,23531.41,23546.03,23501.2,23526.62,1850.33831
2023-03-01 23:29:59.999,23527.46,23562.42,23508.19,23559.23,1403.27287
2023-03-01 23:44:59.999,23558.68,23655.98,23546.28,23625.11,3267.8383
2023-03-01 23:59:59.999,23625.11,23674.6,23622.22,23628.97,2222.51059
2023-03-02 00:14:59.999,23629.76,23664.0,23611.31,23629.0,2348.61472
2023-03-02 00:29:59.999,23628.1,23796.93,23617.86,23696.51,5213.9118
2023-03-02 00:44:59.999,23696.51,23716.21,23651.73,23665.08,2382.63173
2023-03-02 00:59:59.999,23666.11,23666.35,23595.11,23606.95,2258.34553
2023-03-02 01:14:59.999,23606.31,23635.87,23566.16,23628.23,2694.98506
2023-03-02 01:29:59.999,23628.92,23635.0,23531.87,23554.31,2508.42903
2023-03-02 01:44:59.999,23554.84,23587.87,23445.63,23492.68,4261.90199
2023-03-02 01:59:59.999,23493.61,23539.81,23470.38,23513.5,2421.30288
2023-03-02 02:14:59.999,23514.29,23543.63,23501.7,23528.49,1772.49694
2023-03-02 02:29:59.999,23528.49,23542.27,23470.84,23537.9,2048.1529
2023-03-02 02:44:59.999,23537.9,23538.69,23448.92,23465.87,2092.12104
2023-03-02 02:59:59.999,23464.79,23509.03,23454.94,23494.47,1976.64599
2023-03-02 03:14:59.999,23494.47,23506.84,23423.17,23488.21,2508.43657
2023-03-02 03:29:59.999,23488.21,23508.96,23475.0,23501.17,1527.79342
2023-03-02 03:44:59.999,23501.63,23505.45,23469.91,23492.33,1424.40281
2023-03-02 03:59:59.999,23492.33,23513.49,23467.04,23494.29,1478.4885
2023-03-02 04:14:59.999,23494.29,23501.92,23478.66,23492.86,1101.50733
2023-03-02 04:29:59.999,23492.36,23499.65,23469.43,23485.64,1146.37742
2023-03-02 04:44:59.999,23485.09,23523.5,23481.98,23521.1,1334.42392
2023-03-02 04:59:59.999,23521.1,23546.82,23510.47,23536.33,1111.33796
2023-03-02 05:14:59.999,23536.34,23544.76,23475.37,23487.54,1344.63106
2023-03-02 05:29:59.999,23487.09,23508.06,23478.0,23478.24,1470.73424
2023-03-02 05:44:59.999,23478.95,23494.36,23438.19,23457.3,1590.9163
2023-03-02 05:59:59.999,23456.45,23467.4,23410.65,23445.71,1910.63596
2023-03-02 06:14:59.999,23445.48,23455.46,23374.46,23419.75,3177.17281
2023-03-02 06:29:59.999,23419.75,23474.35,23393.42,23464.05,2110.0679
2023-03-02 06:44:59.999,23463.61,23467.16,23440.0,23455.76,1176.25024
2023-03-02 06:59:59.999,23455.24,23473.4,23425.29,23437.86,1617.5249
2023-03-02 07:14:59.999,23437.86,23448.08,23421.03,23438.23,1363.50609
2023-03-02 07:29:59.999,23437.5,23438.31,23335.41,23386.04,3492.10059
2023-03-02 07:44:59.999,23386.01,23417.5,23362.1,23411.84,2326.91218
2023-03-02 07:59:59.999,23411.71,23419.0,23376.99,23391.87,1679.84438
2023-03-02 08:14:59.999,23391.87,23397.92,23369.28,23392.9,2001.53634
2023-03-02 08:29:59.999,23392.9,23411.0,23382.89,23407.03,1677.73933
2023-03-02 08:44:59.999,23407.21,23466.68,23347.76,23460.33,3641.50838
2023-03-02 08:59:59.999,23460.76,23465.83,23426.3,23443.67,2143.25917
2023-03-02 09:14:59.999,23443.67,23453.52,23419.92,23441.67,1649.26638
2023-03-02 09:29:59.999,23441.67,23453.76,23412.02,23450.29,1592.94097
2023-03-02 09:44:59.999,23451.23,23468.5,23423.83,23441.82,1608.19933
2023-03-02 09:59:59.999,23441.82,23452.57,23386.45,23400.39,1976.15451
2023-03-02 10:14:59.999,23399.85,23416.94,23360.0,23388.76,2698.98058
2023-03-02 10:29:59.999,23388.15,23419.66,23372.11,23396.7,1877.65073
2023-03-02 10:44:59.999,23396.04,23417.25,23375.0,23395.92,1619.23045
2023-03-02 10:59:59.999,23396.38,23397.42,23337.37,23375.64,2545.40019
2023-03-02 11:14:59.999,23375.22,23393.46,23359.5,23361.8,1842.37551
2023-03-02 11:29:59.999,23361.8,23397.73,23359.24,23389.49,1638.16721
2023-03-02 11:44:59.999,23389.49,23421.78,23375.85,23408.84,1754.49442
2023-03-02 11:59:59.999,23408.84,23429.83,23387.28,23414.73,1764.00702
2023-03-02 12:14:59.999,23414.73,23434.26,23392.23,23408.45,1732.30885
2023-03-02 12:29:59.999,23408.45,23420.0,23350.0,23351.92,2262.79251
2023-03-02 12:44:59.999,23352.26,23399.99,23319.0,23343.86,4309.24187
2023-03-02 12:59:59.999,23343.84,23360.99,23323.0,23355.54,2304.984
2023-03-02 13:14:59.999,23354.61,23376.52,23236.0,23274.05,4029.16284
2023-03-02 13:29:59.999,23274.49,23409.89,23252.52,23369.69,4921.64025
2023-03-02 13:44:59.999,23369.69,23412.0,23305.93,23374.86,5136.0944
2023-03-02 13:59:59.999,23374.02,23382.0,23277.0,23308.95,3863.09759
2023-03-02 14:14:59.999,23309.98,23349.21,23195.9,23254.69,5914.67966
2023-03-02 14:29:59.999,23255.69,23306.93,23209.0,23304.2,4340.35201
2023-03-02 14:44:59.999,23305.18,23339.99,23262.52,23273.45,5124.63943
2023-03-02 14:59:59.999,23273.45,23337.9,23241.02,23305.46,4271.53693
2023-03-02 15:14:59.999,23305.46,23374.01,23299.47,23341.33,4197.41194
2023-03-02 15:29:59.999,23340.5,23369.99,23274.08,23338.08,4627.62679
2023-03-02 15:44:59.999,23338.76,23383.83,23320.12,23328.31,3508.78809
2023-03-02 15:59:59.999,23327.31,23376.75,23313.0,23361.11,3066.45998
2023-03-02 16:14:59.999,23361.1,23375.96,23340.36,23351.73,2995.60053
2023-03-02 16:29:59.999,23350.81,23387.84,23318.97,23320.75,2619.44714
2023-03-02 16:44:59.999,23320.75,23339.09,23258.5,23305.24,2956.04951
2023-03-02 16:59:59.999,23305.24,23323.2,23250.24,23279.98,2627.40504
2023-03-02 17:14:59.999,23279.45,23285.26,23252.48,23254.49,2038.83673
2023-03-02 17:29:59.999,23253.69,23304.0,23231.29,23292.86,2494.89628
2023-03-02 17:44:59.999,23292.86,23319.36,23245.65,23248.3,2548.21182
2023-03-02 17:59:59.999,23248.3,23288.36,23231.3,23268.91,1984.48201
2023-03-02 18:14:59.999,23269.02,23302.15,23254.31,23301.12,1795.92805
2023-03-02 18:29:59.999,23301.12,23314.0,23276.33,23285.12,1620.07024
2023-03-02 18:44:59.999,23284.65,23443.62,23272.25,23386.58,5137.25945
2023-03-02 18:59:59.999,23386.58,23458.94,23353.93,23441.14,3619.54786
2023-03-02 19:14:59.999,23441.14,23507.97,23397.89,23415.36,5939.20789
2023-03-02 19:29:59.999,23415.36,23489.92,23388.76,23468.87,3346.72104
2023-03-02 19:44:59.999,23468.57,23501.94,23421.18,23475.32,2754.22271
2023-03-02 19:59:59.999,23475.32,23478.4,23442.55,23463.99,2085.09649
2023-03-02 20:14:59.999,23463.4,23495.77,23425.09,23471.35,2709.11943
2023-03-02 20:29:59.999,23472.7,23498.0,23457.04,23476.23,2187.57026
2023-03-02 20:44:59.999,23476.23,23542.16,23452.01,23511.44,3624.18638
2023-03-02 20:59:59.999,23512.04,23567.52,23431.65,23467.06,4092.29009
2023-03-02 21:14:59.999,23467.64,23474.09,23424.78,23465.16,2147.89439
2023-03-02 21:29:59.999,23465.88,23473.18,23427.12,23452.12,1452.98784
2023-03-02 21:44:59.999,23451.65,23456.64,23386.44,23422.24,1743.11745
2023-03-02 21:59:59.999,23422.81,23446.98,23407.46,23408.65,1110.34163
2023-03-02 22:14:59.999,23409.47,23465.99,23408.65,23460.99,1039.91265
2023-03-02 22:29:59.999,23460.99,23539.16,23446.02,23532.0,1790.0054
2023-03-02 22:44:59.999,23532.0,23557.01,23484.44,23510.7,2105.57286
2023-03-02 22:59:59.999,23510.15,23516.13,23455.76,23460.97,1082.6546
2023-03-02 23:14:59.999,23460.27,23482.38,23439.22,23477.32,1583.56025
2023-03-02 23:29:59.999,23477.31,23504.01,23437.0,23452.88,1640.22492
2023-03-02 23:44:59.999,23452.88,23491.76,23429.32,23468.98,1282.88429
2023-03-02 23:59:59.999,23470.2,23475.29,23446.52,23465.32,645.81511
2023-03-03 00:14:59.999,23465.32,23476.95,23429.99,23431.7,1179.33022
2023-03-03 00:29:59.999,23431.7,23455.0,23400.37,23409.04,1284.13402
2023-03-03 00:44:59.999,23408.18,23459.99,23398.85,23408.99,1436.44539
2023-03-03 00:59:59.999,23408.99,23442.0,23408.35,23418.5,1132.22032
2023-03-03 01:14:59.999,23417.58,23425.7,23400.0,23414.05,1056.63726
2023-03-03 01:29:59.999,23414.05,23418.91,22830.0,22852.03,15805.16303
2023-03-03 01:44:59.999,22850.72,22865.59,22111.22,22346.08,25917.17544
2023-03-03 01:59:59.999,22345.06,22396.34,21971.13,22150.31,15924.59336
2023-03-03 02:14:59.999,22150.31,22329.25,22099.18,22292.6,10538.14886
2023-03-03 02:29:59.999,22291.08,22454.94,22261.52,22405.95,7739.13791
2023-03-03 02:44:59.999,22407.14,22410.38,22285.61,22326.49,4953.13892
2023-03-03 02:59:59.999,22325.47,22371.88,22295.0,22348.57,3786.73462
2023-03-03 03:14:59.999,22347.51,22349.66,22276.9,22288.74,3895.69693
2023-03-03 03:29:59.999,22288.38,22400.87,22282.14,22382.92,3694.60955
2023-03-03 03:44:59.999,22382.92,22399.4,22315.0,22355.29,3292.97266
2023-03-03 03:59:59.999,22354.69,22370.22,22285.5,22319.69,3366.16914
2023-03-03 04:14:59.999,22319.69,22346.17,22251.08,22333.68,4301.49534
2023-03-03 04:29:59.999,22332.54,22351.73,22326.46,22350.53,1591.05159
2023-03-03 04:44:59.999,22350.53,22363.74,22315.52,22326.45,2545.16899
2023-03-03 04:59:59.999,22327.68,22393.33,22321.19,22376.5,2223.76407
2023-03-03 05:14:59.999,22376.46,22411.36,22354.22,22371.77,2592.25779
2023-03-03 05:29:59.999,22370.86,22380.31,22331.8,22341.49,2693.06539
2023-03-03 05:44:59.999,22341.49,22365.52,22329.14,22349.4,2129.98518
2023-03-03 05:59:59.999,22349.51,22365.04,22334.55,22341.8,1846.64147
2023-03-03 06:14:59.999,22341.8,22377.77,22325.81,22360.46,2446.55552
2023-03-03 06:29:59.999,22360.46,22402.25,22349.0,22398.26,2650.92798
2023-03-03 06:44:59.999,22398.24,22401.97,22363.84,22387.63,2792.91176
2023-03-03 06:59:59.999,22387.63,22392.74,22371.64,22378.73,1737.2686
2023-03-03 07:14:59.999,22379.01,22381.32,22340.87,22357.76,2581.26096
2023-03-03 07:29:59.999,22358.37,22376.5,22332.03,22354.32,2071.25386
2023-03-03 07:44:59.999,22354.32,22402.73,22345.47,22397.03,2862.63056
2023-03-03 07:59:59.999,22396.84,22404.7,22357.01,22360.78,2458.44461
2023-03-03 08:14:59.999,22360.78,22383.22,22354.36,22370.1,2331.01435
2023-03-03 08:29:59.999,22370.1,22387.0,22363.51,22378.55,1924.51202
2023-03-03 08:44:59.999,22378.55,22397.27,22370.92,22385.98,2399.70712
2023-03-03 08:59:59.999,22385.14,22453.88,22380.4,22430.33,3748.56398
2023-03-03 09:14:59.999,22430.33,22479.97,22398.41,22407.89,3608.67179
2023-03-03 09:29:59.999,22408.75,22422.94,22371.31,22396.4,2489.65054
2023-03-03 09:44:59.999,22397.06,22404.92,22346.84,22373.6,1930.27681
2023-03-03 09:59:59.999,22374.34,22387.24,22352.58,22368.54,1733.57655
2023-03-03 10:14:59.999,22368.54,22379.99,22352.21,22364.56,1469.6196
2023-03-03 10:29:59.999,22365.01,22393.65,22358.69,22370.31,1753.2037
2023-03-03 10:44:59.999,22371.05,22386.44,22365.0,22382.52,1322.9612
2023-03-03 10:59:59.999,22383.04,22384.29,22339.26,22351.43,1826.04824
2023-03-03 11:14:59.999,22352.09,22367.3,22300.14,22340.05,2405.95109
2023-03-03 11:29:59.999,22340.22,22353.33,22321.68,22346.19,1746.33985
2023-03-03 11:44:59.999,22346.19,22367.53,22330.76,22347.84,1888.32713
2023-03-03 11:59:59.999,22348.09,22365.0,22340.9,22342.92,1540.64709
2023-03-03 12:14:59.999,22343.06,22370.0,22341.0,22362.52,1605.98146
2023-03-03 12:29:59.999,22362.13,22369.97,22323.16,22349.47,2507.53064
2023-03-03 12:44:59.999,22349.47,22353.02,22327.2,22337.71,2230.28478
2023-03-03 12:59:59.999,22337.4,22358.0,22333.98,22354.0,1919.77169
2023-03-03 13:14:59.999,22353.46,22357.02,22326.23,22326.82,1909.69268
