Close time,Open,High,Low,Close,Volume
2022-02-01 09:14:59.999,38597.54,39100.0,38537.45,38944.27,1683.29683
2022-02-01 09:29:59.999,38944.28,38992.23,38330.0,38476.52,1130.44068
2022-02-01 09:44:59.999,38476.53,38510.28,38243.0,38301.89,954.17354
2022-02-01 09:59:59.999,38301.9,38340.0,38224.41,38256.12,502.89282
2022-02-01 10:14:59.999,38256.12,38367.16,38190.24,38251.44,683.17336
2022-02-01 10:29:59.999,38251.43,38268.69,38000.0,38152.04,881.51128
2022-02-01 10:44:59.999,38152.04,38262.49,38099.01,38230.59,255.58566
2022-02-01 10:59:59.999,38230.59,38300.0,38179.41,38253.57,284.84568
2022-02-01 11:14:59.999,38255.46,38297.61,38204.79,38294.9,220.45166
2022-02-01 11:29:59.999,38294.91,38471.43,38266.51,38388.08,427.09835
2022-02-01 11:44:59.999,38386.72,38410.45,38300.0,38330.95,215.20601
2022-02-01 11:59:59.999,38330.96,38468.33,38330.95,38425.06,169.30734
2022-02-01 12:14:59.999,38425.05,38490.0,38372.0,38470.98,280.4745
2022-02-01 12:29:59.999,38470.98,38596.19,38433.16,38584.66,325.00294
2022-02-01 12:44:59.999,38584.65,38800.0,38538.48,38669.1,510.31063
2022-02-01 12:59:59.999,38669.11,38700.0,38574.17,38650.0,340.7516
2022-02-01 13:14:59.999,38650.01,38711.58,38589.98,38625.08,277.11889
2022-02-01 13:29:59.999,38625.08,38875.12,38606.72,38648.6,470.93446
2022-02-01 13:44:59.999,38648.59,38875.04,38454.0,38813.21,598.77402
2022-02-01 13:59:59.999,38813.2,38965.99,38708.21,38872.21,604.32816
2022-02-01 14:14:59.999,38872.2,38967.27,38788.7,38926.56,607.10851
2022-02-01 14:29:59.999,38926.56,39010.23,38853.02,38903.71,575.70718
2022-02-01 14:44:59.999,38903.72,39034.47,38511.96,38570.58,1023.34544
2022-02-01 14:59:59.999,38570.59,38685.81,38304.52,38509.46,964.5467
2022-02-01 15:14:59.999,38509.46,38534.88,38190.42,38420.83,1092.74595
2022-02-01 15:29:59.999,38420.84,38515.38,38305.83,38413.44,488.9547
2022-02-01 15:44:59.999,38413.43,38517.78,38277.27,38334.29,300.3362
2022-02-01 15:59:59.999,38334.29,38649.57,38301.57,38630.33,360.37253
2022-02-01 16:14:59.999,38630.32,38998.0,38587.96,38983.17,906.6772
2022-02-01 16:29:59.999,38983.17,38989.69,38682.17,38883.81,650.71071
2022-02-01 16:44:59.999,38883.81,39029.16,38807.36,38866.91,528.23214
2022-02-01 16:59:59.999,38866.92,39265.2,38866.91,39110.89,931.15138
2022-02-01 17:14:59.999,39110.89,39171.94,38868.42,38949.9,762.57653
2022-02-01 17:29:59.999,38949.89,39036.01,38784.66,38809.03,472.72719
2022-02-01 17:44:59.999,38809.03,38862.25,38655.35,38767.39,446.18359
2022-02-01 17:59:59.999,38767.39,38903.62,38710.02,38867.24,268.5917
2022-02-01 18:14:59.999,38868.01,38883.88,38744.72,38814.4,198.1902
2022-02-01 18:29:59.999,38814.4,38867.25,38744.54,38841.99,207.03065
2022-02-01 18:44:59.999,38841.99,38900.0,38752.5,38809.06,218.40873
2022-02-01 18:59:59.999,38809.05,38820.0,38460.2,38533.15,507.18523
2022-02-01 19:14:59.999,38533.14,38595.6,38451.0,38515.78,401.86243
2022-02-01 19:29:59.999,38515.78,38544.66,38341.06,38459.01,410.39927
2022-02-01 19:44:59.999,38459.01,38495.48,38354.19,38383.31,220.13741
2022-02-01 19:59:59.999,38383.31,38433.35,38355.0,38378.09,179.5107
2022-02-01 20:14:59.999,38378.1,38555.76,38369.0,38550.0,380.99045
2022-02-01 20:29:59.999,38550.01,38592.65,38474.88,38540.71,273.01272
2022-02-01 20:44:59.999,38540.72,38680.0,38531.82,38664.45,230.72062
2022-02-01 20:59:59.999,38664.45,38735.63,38494.29,38512.08,249.34509
2022-02-01 21:14:59.999,38512.86,38711.37,38490.0,38619.92,185.19352
2022-02-01 21:29:59.999,38615.37,38798.2,38615.0,38767.56,270.77124
2022-02-01 21:44:59.999,38767.56,38819.0,38699.21,38729.2,215.06829
2022-02-01 21:59:59.999,38729.19,38799.21,38665.28,38785.53,236.40524
2022-02-01 22:14:59.999,38785.52,38853.23,38766.88,38779.58,199.33109
2022-02-01 22:29:59.999,38779.59,38797.93,38731.0,38731.0,111.34595
2022-02-01 22:44:59.999,38731.01,38733.36,38532.45,38637.12,166.11213
2022-02-01 22:59:59.999,38637.13,38699.0,38579.93,38697.55,152.64148
2022-02-01 23:14:59.999,38697.56,38710.54,38605.5,38621.14,97.54479
2022-02-01 23:29:59.999,38621.13,38834.02,38602.3,38780.05,173.16023
2022-02-01 23:44:59.999,38780.06,38889.0,38690.2,38759.13,208.03121
2022-02-01 23:59:59.999,38759.12,38833.18,38687.67,38694.59,126.88436
2022-02-02 00:14:59.999,38694.59,38817.4,38613.0,38775.1,234.77652
2022-02-02 00:29:59.999,38775.1,38855.92,38743.24,38754.14,207.41753
2022-02-02 00:44:59.999,38754.14,38754.15,38429.03,38502.01,546.40069
2022-02-02 00:59:59.999,38502.0,38680.0,38459.24,38557.27,199.34851
2022-02-02 01:14:59.999,38557.27,38668.84,38512.36,38653.02,141.09327
2022-02-02 01:29:59.999,38653.02,38653.03,38469.71,38496.31,295.2434
2022-02-02 01:44:59.999,38496.31,38501.77,38374.78,38404.6,428.08076
2022-02-02 01:59:59.999,38404.6,38474.01,38390.0,38439.76,187.75225
2022-02-02 02:14:59.999,38439.76,38552.12,38385.19,38552.11,167.44837
2022-02-02 02:29:59.999,38552.12,38620.22,38551.37,38604.33,129.39687
2022-02-02 02:44:59.999,38604.33,38649.64,38551.98,38629.98,107.88816
2022-02-02 02:59:59.999,38629.97,38665.69,38590.0,38622.81,100.914
2022-02-02 03:14:59.999,38619.71,38736.34,38610.8,38724.01,134.6671
2022-02-02 03:29:59.999,38724.02,38749.99,38656.84,38674.58,183.13412
2022-02-02 03:44:59.999,38674.57,38678.8,38544.87,38555.29,155.51091
2022-02-02 03:59:59.999,38555.3,38607.01,38550.0,38552.87,81.81921
2022-02-02 04:14:59.999,38552.87,38552.87,38378.65,38424.82,470.38543
2022-02-02 04:29:59.999,38424.83,38530.37,38419.41,38460.58,200.71191
2022-02-02 04:44:59.999,38460.58,38555.33,38406.52,38501.76,309.72832
2022-02-02 04:59:59.999,38501.75,38534.4,38423.0,38423.44,160.28857
2022-02-02 05:14:59.999,38423.44,38519.78,38412.65,38430.01,112.78663
2022-02-02 05:29:59.999,38430.01,38450.02,38300.0,38366.64,447.45362
2022-02-02 05:44:59.999,38366.64,38425.71,38332.25,38341.55,249.61134
2022-02-02 05:59:59.999,38341.56,38416.39,38338.12,38416.38,122.85371
2022-02-02 06:14:59.999,38416.38,38476.47,38374.15,38463.43,177.79376
2022-02-02 06:29:59.999,38463.44,38541.27,38415.0,38451.92,204.47968
2022-02-02 06:44:59.999,38449.24,38476.77,38234.01,38260.0,247.48517
2022-02-02 06:59:59.999,38259.99,38330.0,38196.42,38277.51,285.4745
2022-02-02 07:14:59.999,38281.18,38330.19,38217.43,38312.69,189.5333
2022-02-02 07:29:59.999,38312.68,38355.0,38279.74,38353.5,131.36331
2022-02-02 07:44:59.999,38353.5,38388.46,38260.47,38290.78,185.26759
2022-02-02 07:59:59.999,38290.78,38308.8,38200.0,38284.69,248.37029
2022-02-02 08:14:59.999,38282.14,38398.66,38225.0,38367.48,328.15269
2022-02-02 08:29:59.999,38367.49,38465.21,38345.28,38369.26,408.03666
2022-02-02 08:44:59.999,38369.27,38420.0,38345.09,38391.49,128.68381
2022-02-02 08:59:59.999,38390.75,38462.87,38330.0,38447.49,149.82751
2022-02-02 09:14:59.999,38447.5,38498.26,38388.0,38426.59,250.71599
2022-02-02 09:29:59.999,38426.59,38522.61,38390.82,38445.01,233.08463
2022-02-02 09:44:59.999,38445.01,38517.75,38440.0,38510.99,163.12945
2022-02-02 09:59:59.999,38510.99,38564.87,38494.77,38530.85,254.73417
2022-02-02 10:14:59.999,38530.1,38534.31,38413.56,38443.42,243.2776
2022-02-02 10:29:59.999,38443.42,38517.29,38359.08,38511.29,334.10775
2022-02-02 10:44:59.999,38511.29,38550.92,38474.78,38497.16,183.02881
2022-02-02 10:59:59.999,38494.8,38597.95,38485.25,38566.26,162.23314
2022-02-02 11:14:59.999,38566.25,38577.21,38458.56,38501.75,149.20911
2022-02-02 11:29:59.999,38501.75,38524.54,38427.02,38521.46,148.09554
2022-02-02 11:44:59.999,38521.46,38545.29,38457.53,38480.13,147.51673
2022-02-02 11:59:59.999,38480.13,38549.0,38476.32,38490.0,157.00421
2022-02-02 12:14:59.999,38490.0,38669.32,38468.8,38650.16,348.0194
2022-02-02 12:29:59.999,38650.16,38681.0,38558.05,38643.09,221.04073
2022-02-02 12:44:59.999,38643.09,38707.99,38552.86,38701.21,248.52516
2022-02-02 12:59:59.999,38701.21,38773.41,38617.7,38723.99,440.17829
2022-02-02 13:14:59.999,38724.0,38772.24,38583.17,38596.16,351.79422
2022-02-02 13:29:59.999,38596.16,38611.45,38445.21,38529.98,452.76129
2022-02-02 13:44:59.999,38529.99,38563.36,38481.21,38494.48,181.28156
2022-02-02 13:59:59.999,38494.48,38497.68,38335.83,38361.61,435.60695
2022-02-02 14:14:59.999,38361.61,38428.25,38313.87,38400.88,227.45111
2022-02-02 14:29:59.999,38400.88,38437.02,38252.0,38346.2,453.62862
2022-02-02 14:44:59.999,38346.21,38380.9,37689.0,37808.29,2505.24532
2022-02-02 14:59:59.999,37808.3,37857.48,37611.0,37703.72,1094.06952
2022-02-02 15:14:59.999,37703.72,37824.17,37555.0,37589.75,858.3009
2022-02-02 15:29:59.999,37589.75,37706.49,37501.0,37619.97,831.29585
2022-02-02 15:44:59.999,37619.96,37665.39,37389.97,37566.97,1117.8051
2022-02-02 15:59:59.999,37566.98,37587.31,37361.49,37429.78,694.69107
2022-02-02 16:14:59.999,37429.78,37435.9,37129.14,37181.34,1706.48804
2022-02-02 16:29:59.999,37181.34,37332.52,37066.66,37239.02,805.72988
2022-02-02 16:44:59.999,37239.01,37275.78,37100.0,37212.98,394.9965
2022-02-02 16:59:59.999,37212.99,37385.83,37175.0,37336.71,590.0369
2022-02-02 17:14:59.999,37336.71,37550.0,37269.25,37447.43,530.12952
2022-02-02 17:29:59.999,37447.42,37480.78,37360.0,37403.41,255.23998
2022-02-02 17:44:59.999,37403.4,37418.62,37321.28,37334.0,237.7889
2022-02-02 17:59:59.999,37334.0,37478.67,37325.75,37469.99,285.54696
2022-02-02 18:14:59.999,37469.99,37530.98,37399.77,37434.39,215.02284
2022-02-02 18:29:59.999,37432.9,37469.15,37386.21,37428.45,196.24917
2022-02-02 18:44:59.999,37428.45,37493.57,37420.0,37486.78,194.27833
2022-02-02 18:59:59.999,37486.78,37500.0,37380.01,37486.42,275.43062
2022-02-02 19:14:59.999,37486.41,37571.44,37441.69,37468.93,308.47921
2022-02-02 19:29:59.999,37468.93,37511.04,37401.75,37503.25,200.77545
2022-02-02 19:44:59.999,37503.24,37674.34,37500.0,37610.13,387.89159
2022-02-02 19:59:59.999,37610.14,37664.31,37548.56,37566.56,269.01924
2022-02-02 20:14:59.999,37566.56,37625.0,37479.17,37600.47,344.31253
2022-02-02 20:29:59.999,37600.47,37662.14,37480.0,37519.6,378.71416
2022-02-02 20:44:59.999,37519.59,37549.81,37400.17,37439.59,369.68355
2022-02-02 20:59:59.999,37439.58,37649.99,37402.84,37566.0,386.87262
2022-02-02 21:14:59.999,37566.0,37612.66,37248.37,37360.97,463.30761
2022-02-02 21:29:59.999,37360.97,37431.0,37086.84,37209.99,655.1759
2022-02-02 21:44:59.999,37210.0,37277.76,36586.95,36710.15,1693.52985
2022-02-02 21:59:59.999,36708.21,36948.15,36646.01,36922.51,639.993
2022-02-02 22:14:59.999,36922.51,37100.0,36830.53,36835.54,591.68835
2022-02-02 22:29:59.999,36835.54,37040.0,36820.5,37011.26,404.21484
2022-02-02 22:44:59.999,37011.26,37211.0,37008.02,37174.59,290.58801
2022-02-02 22:59:59.999,37174.59,37186.87,36959.18,37006.93,252.28986
2022-02-02 23:14:59.999,37006.93,37106.4,36931.89,37062.46,239.33825
2022-02-02 23:29:59.999,37062.46,37133.16,36932.98,36966.09,288.19277
2022-02-02 23:44:59.999,36965.49,37042.03,36797.18,36878.9,567.92009
2022-02-02 23:59:59.999,36875.03,36974.98,36800.0,36896.36,428.74509
2022-02-03 00:14:59.999,36896.37,36978.11,36763.4,36965.9,551.09658
2022-02-03 00:29:59.999,36965.91,37017.29,36792.83,36978.29,451.40863
2022-02-03 00:44:59.999,36978.29,37049.65,36869.09,36879.52,554.11094
2022-02-03 00:59:59.999,36879.52,36968.53,36839.07,36878.39,255.9228
2022-02-03 01:14:59.999,36878.38,36958.84,36857.03,36937.57,289.8661
2022-02-03 01:29:59.999,36935.71,36968.53,36867.45,36899.88,198.94992
2022-02-03 01:44:59.999,36899.88,36996.39,36899.87,36958.97,158.44543
2022-02-03 01:59:59.999,36958.97,36972.38,36753.0,36845.52,459.20739
2022-02-03 02:14:59.999,36845.52,36886.5,36720.01,36819.41,367.21114
2022-02-03 02:29:59.999,36819.41,36877.95,36761.27,36839.69,288.76271
2022-02-03 02:44:59.999,36839.7,36935.97,36838.97,36900.0,212.92105
2022-02-03 02:59:59.999,36900.0,36958.97,36887.49,36958.68,199.91572
2022-02-03 03:14:59.999,36958.67,36960.0,36880.52,36943.96,138.58616
2022-02-03 03:29:59.999,36943.96,36954.0,36830.96,36837.44,153.55779
2022-02-03 03:44:59.999,36839.89,36932.03,36813.57,36832.77,180.36701
2022-02-03 03:59:59.999,36832.78,36893.71,36772.11,36820.83,157.0167
2022-02-03 04:14:59.999,36822.5,36919.47,36780.04,36911.19,203.62244
2022-02-03 04:29:59.999,36911.19,36926.5,36836.0,36861.71,160.80577
2022-02-03 04:44:59.999,36861.71,36919.49,36826.43,36910.11,148.50678
2022-02-03 04:59:59.999,36910.1,36957.0,36900.0,36906.99,126.98274
2022-02-03 05:14:59.999,36906.99,36912.07,36834.32,36854.59,215.5514
2022-02-03 05:29:59.999,36855.24,37025.44,36851.26,37002.24,914.99451
2022-02-03 05:44:59.999,37002.24,37081.55,36960.3,36972.52,445.0937
2022-02-03 05:59:59.999,36972.52,37050.0,36936.5,36991.62,334.45703
2022-02-03 06:14:59.999,36991.63,37006.56,36951.0,36962.2,324.5968
2022-02-03 06:29:59.999,36962.21,36969.7,36841.4,36843.69,438.71952
2022-02-03 06:44:59.999,36843.69,36907.52,36835.14,36893.58,232.14398
2022-02-03 06:59:59.999,36893.58,36948.52,36887.89,36924.01,88.51656
2022-02-03 07:14:59.999,36924.01,37052.79,36916.61,37024.47,179.12145
2022-02-03 07:29:59.999,37024.46,37034.84,36977.6,37030.0,303.26152
2022-02-03 07:44:59.999,37030.0,37059.79,36951.48,37042.67,299.78574
2022-02-03 07:59:59.999,37042.67,37093.03,37016.66,37024.16,187.23854
2022-02-03 08:14:59.999,37024.16,37106.91,37022.54,37095.36,218.39992
2022-02-03 08:29:59.999,37095.37,37104.72,37038.87,37043.96,159.30292
2022-02-03 08:44:59.999,37043.96,37093.36,37016.6,37023.02,142.6189
2022-02-03 08:59:59.999,37023.03,37079.66,36925.25,37077.65,330.98438
2022-02-03 09:14:59.999,37077.66,37090.0,36984.84,37005.05,163.68636
2022-02-03 09:29:59.999,37005.05,37008.28,36884.01,36913.49,303.19571
2022-02-03 09:44:59.999,36913.5,37008.19,36902.52,36961.44,238.42524
2022-02-03 09:59:59.999,36961.45,36982.09,36593.4,36614.91,634.1568
2022-02-03 10:14:59.999,36614.9,36666.67,36333.0,36443.16,1100.54742
2022-02-03 10:29:59.999,36444.9,36465.29,36250.73,36340.53,700.17827
2022-02-03 10:44:59.999,36340.53,36456.47,36302.69,36390.71,363.40355
2022-02-03 10:59:59.999,36390.71,36466.32,36377.0,36378.83,249.06058
2022-02-03 11:14:59.999,36378.83,36441.62,36343.7,36396.99,232.26906
2022-02-03 11:29:59.999,36396.99,36518.0,36292.61,36500.57,358.05405
2022-02-03 11:44:59.999,36500.57,36760.14,36474.47,36707.54,776.39065
2022-02-03 11:59:59.999,36711.58,36796.44,36639.41,36785.0,404.76617
2022-02-03 12:14:59.999,36785.0,36791.98,36597.07,36612.01,365.14873
2022-02-03 12:29:59.999,36612.01,36722.62,36267.44,36336.99,627.85273
2022-02-03 12:44:59.999,36336.99,36519.99,36250.0,36458.22,391.86315
2022-02-03 12:59:59.999,36456.28,36710.0,36403.0,36694.0,512.26021
2022-02-03 13:14:59.999,36690.76,36774.58,36618.24,36727.49,344.61019
2022-02-03 13:29:59.999,36730.66,36750.72,36652.78,36674.12,303.99102
2022-02-03 13:44:59.999,36674.12,36750.72,36604.92,36619.35,365.26989
2022-02-03 13:59:59.999,36619.35,36649.95,36451.0,36585.08,348.83585
2022-02-03 14:14:59.999,36585.08,36670.36,36511.12,36614.69,315.17333
2022-02-03 14:29:59.999,36614.68,36707.36,36548.18,36558.53,353.9547
2022-02-03 14:44:59.999,36558.53,36792.17,36485.25,36675.91,600.58839
2022-02-03 14:59:59.999,36675.9,36685.37,36484.0,36505.71,426.98209
2022-02-03 15:14:59.999,36505.71,36633.82,36474.92,36611.21,456.62764
2022-02-03 15:29:59.999,36611.21,36947.64,36600.0,36887.99,688.25532
2022-02-03 15:44:59.999,36887.99,36976.89,36785.67,36866.54,470.91842
2022-02-03 15:59:59.999,36866.29,36947.95,36790.0,36910.05,299.5757
2022-02-03 16:14:59.999,36910.06,37104.6,36852.36,37050.98,439.79197
2022-02-03 16:29:59.999,37050.98,37075.2,36845.3,36885.04,346.81531
2022-02-03 16:44:59.999,36885.04,36907.86,36825.09,36858.06,189.24328
2022-02-03 16:59:59.999,36858.06,36888.67,36686.65,36687.0,363.99863
2022-02-03 17:14:59.999,36686.65,36769.09,36518.13,36746.71,425.02388
2022-02-03 17:29:59.999,36746.71,36810.72,36573.29,36799.12,202.19118
2022-02-03 17:44:59.999,36799.12,36886.3,36727.01,36768.5,227.70117
2022-02-03 17:59:59.999,36768.51,36848.56,36717.54,36831.51,216.98634
2022-02-03 18:14:59.999,36831.52,36831.56,36698.0,36739.04,248.72613
2022-02-03 18:29:59.999,36738.81,36785.64,36701.25,36714.27,125.5501
2022-02-03 18:44:59.999,36714.28,36853.03,36701.37,36795.07,242.48422
2022-02-03 18:59:59.999,36795.08,36841.95,36743.22,36762.69,182.98701
2022-02-03 19:14:59.999,36762.69,36830.0,36643.46,36650.52,348.73432
2022-02-03 19:29:59.999,36650.09,36716.17,36610.0,36640.91,165.1499
2022-02-03 19:44:59.999,36640.92,36706.17,36500.77,36520.0,300.7064
2022-02-03 19:59:59.999,36520.0,36618.38,36449.43,36551.7,384.26543
2022-02-03 20:14:59.999,36551.71,36607.13,36470.85,36584.06,226.28557
2022-02-03 20:29:59.999,36584.05,36644.05,36530.33,36549.37,169.25901
2022-02-03 20:44:59.999,36549.37,36549.37,36348.8,36433.22,368.87394
2022-02-03 20:59:59.999,36433.22,36478.75,36270.0,36367.4,435.38053
2022-02-03 21:14:59.999,36367.43,36880.0,36357.87,36748.79,979.3016
2022-02-03 21:29:59.999,36748.79,36899.45,36724.21,36815.88,273.06804
2022-02-03 21:44:59.999,36815.89,36980.9,36810.45,36936.43,312.29749
2022-02-03 21:59:59.999,36936.43,37050.0,36876.79,36948.99,346.68851
2022-02-03 22:14:59.999,36949.0,37016.42,36853.02,36998.13,291.66023
2022-02-03 22:29:59.999,36998.13,36998.13,36854.62,36854.63,133.92647
2022-02-03 22:44:59.999,36854.63,36900.05,36801.0,36813.62,124.42263
2022-02-03 22:59:59.999,36811.5,36969.69,36800.01,36933.16,155.27784
2022-02-03 23:14:59.999,36933.16,37035.55,36865.49,37024.01,261.6866
2022-02-03 23:29:59.999,37024.0,37036.53,36943.02,36960.0,124.40775
2022-02-03 23:44:59.999,36960.01,37010.76,36925.34,37000.31,168.28473
2022-02-03 23:59:59.999,37000.31,37387.0,36960.02,37311.61,831.84189
2022-02-04 00:14:59.999,37311.98,37343.77,37184.03,37240.65,514.88752
2022-02-04 00:29:59.999,37240.64,37270.12,37174.33,37196.06,266.15789
2022-02-04 00:44:59.999,37196.07,37210.0,37118.23,37120.08,311.83036
2022-02-04 00:59:59.999,37120.08,37185.92,37116.97,37180.53,355.8809
2022-02-04 01:14:59.999,37180.52,37180.53,37121.91,37149.69,352.84509
2022-02-04 01:29:59.999,37149.7,37173.68,37120.19,37154.92,150.37201
2022-02-04 01:44:59.999,37154.92,37161.64,37026.73,37053.87,297.70418
2022-02-04 01:59:59.999,37053.87,37239.94,37041.41,37168.6,283.42256
2022-02-04 02:14:59.999,37168.59,37273.13,37140.19,37227.21,308.06641
2022-02-04 02:29:59.999,37227.22,37360.08,37225.68,37352.91,431.39351
2022-02-04 02:44:59.999,37352.92,37445.5,37271.52,37372.14,491.88605
2022-02-04 02:59:59.999,37372.13,37416.93,37303.37,37326.25,313.49563
2022-02-04 03:14:59.999,37326.26,37386.9,37305.02,37366.87,171.37409
2022-02-04 03:29:59.999,37366.87,37420.51,37320.66,37356.09,248.23319
2022-02-04 03:44:59.999,37356.09,37399.89,37285.95,37327.96,273.40013
2022-02-04 03:59:59.999,37327.95,37347.85,37266.31,37297.62,284.09854
2022-02-04 04:14:59.999,37297.61,37356.0,37258.0,37319.24,389.9408
2022-02-04 04:29:59.999,37319.23,37319.24,37247.99,37283.93,242.68509
2022-02-04 04:44:59.999,37283.93,37332.82,37245.0,37303.18,214.94429
2022-02-04 04:59:59.999,37303.19,37348.17,37276.42,37289.34,215.42845
2022-02-04 05:14:59.999,37289.35,37455.0,37260.01,37399.73,362.70341
2022-02-04 05:29:59.999,37399.74,37650.0,37379.99,37556.7,873.50716
2022-02-04 05:44:59.999,37556.71,37689.0,37526.4,37596.65,772.0248
2022-02-04 05:59:59.999,37596.65,37663.89,37531.08,37547.01,622.59499
2022-02-04 06:14:59.999,37547.01,37945.84,37547.0,37830.35,1325.03199
2022-02-04 06:29:59.999,37830.34,38025.6,37820.04,37967.69,646.88358
2022-02-04 06:44:59.999,37967.68,38019.79,37910.44,37927.02,302.03098
2022-02-04 06:59:59.999,37927.01,38000.26,37920.93,37990.02,234.69508
2022-02-04 07:14:59.999,37990.02,38222.0,37902.27,37919.0,1016.19711
2022-02-04 07:29:59.999,37919.0,37976.61,37877.64,37934.01,343.95502
2022-02-04 07:44:59.999,37934.02,37954.13,37869.51,37892.62,220.87918
2022-02-04 07:59:59.999,37892.62,37900.87,37838.13,37869.31,244.05403
2022-02-04 08:14:59.999,37869.31,38036.89,37850.01,37959.32,558.63727
2022-02-04 08:29:59.999,37959.32,38047.98,37886.07,37889.64,256.8555
2022-02-04 08:44:59.999,37889.65,37944.15,37854.62,37940.45,432.88258
2022-02-04 08:59:59.999,37940.45,37963.02,37880.03,37957.32,170.22363
2022-02-04 09:14:59.999,37957.32,38010.0,37900.0,37912.02,262.78795
2022-02-04 09:29:59.999,37912.03,38007.27,37905.16,37963.17,518.17301
2022-02-04 09:44:59.999,37963.16,38020.0,37924.53,37950.02,167.26894
2022-02-04 09:59:59.999,37950.01,38140.39,37933.61,38014.01,416.6624
2022-02-04 10:14:59.999,38014.0,38236.08,37972.96,37984.26,586.23559
2022-02-04 10:29:59.999,37983.92,37995.06,37865.24,37884.22,383.41679
2022-02-04 10:44:59.999,37884.22,37972.82,37763.74,37926.15,492.58278
2022-02-04 10:59:59.999,37926.15,37948.87,37840.52,37879.74,300.79123
2022-02-04 11:14:59.999,37879.74,37914.72,37818.16,37820.0,338.39281
2022-02-04 11:29:59.999,37819.99,37987.89,37810.0,37894.99,359.69048
2022-02-04 11:44:59.999,37894.99,37994.6,37872.3,37931.36,303.62401
2022-02-04 11:59:59.999,37931.35,37932.0,37810.0,37810.0,267.90068
2022-02-04 12:14:59.999,37810.0,37920.0,37810.0,37907.92,295.31319
2022-02-04 12:29:59.999,37907.92,38022.79,37857.0,38006.28,249.1007
2022-02-04 12:44:59.999,38006.27,38016.46,37957.28,37983.47,213.60614
2022-02-04 12:59:59.999,37983.47,38060.55,37927.56,37956.67,237.04569
2022-02-04 13:14:59.999,37956.67,38025.94,37900.58,37995.42,241.52794
2022-02-04 13:29:59.999,37995.43,38200.0,37843.32,37885.94,716.89519
2022-02-04 13:44:59.999,37885.93,37894.07,37525.25,37540.74,1415.03024
2022-02-04 13:59:59.999,37541.56,37614.85,37362.72,37421.4,1144.03309
2022-02-04 14:14:59.999,37421.41,37563.37,37290.2,37547.36,811.71329
2022-02-04 14:29:59.999,37547.37,37826.03,37532.45,37778.41,737.58276
2022-02-04 14:44:59.999,37778.4,38070.65,37567.0,37892.08,945.13177
2022-02-04 14:59:59.999,37889.94,37993.66,37795.01,37953.2,724.22824
2022-02-04 15:14:59.999,37953.2,38840.0,37886.9,38720.68,3279.63479
